,RegionName,variable,value
739,Calumet River,1997-04,0.0
740,Arcadia Terrace,1997-04,178643.0
741,East Hyde Park,1997-04,134454.0
742,Fulton River District,1997-04,194344.0
743,Irving Woods,1997-04,156456.0
744,Union Ridge,1997-04,164208.0
745,Washington Heights,1997-04,0.0
746,Big Oaks,1997-04,194007.0
747,Edgebrook,1997-04,223016.0
748,South Deering,1997-04,55753.0
749,Lincoln Square,1997-04,155309.0
750,Kelvin Park,1997-04,136797.0
751,West Chatham,1997-04,0.0
752,Lathrop Homes,1997-04,310675.0
753,Douglas Park,1997-04,0.0
754,Homan Square,1997-04,0.0
755,West Chesterfield,1997-04,69102.0
756,East Beverly,1997-04,158628.0
757,West Beverly,1997-04,131722.0
758,Goose Island,1997-04,215678.0
759,Bowmanville,1997-04,0.0
760,Oriole Park,1997-04,175462.0
761,Hanson Park,1997-04,135848.0
762,Ranch Triangle,1997-04,353403.0
763,Wrigleyville,1997-04,221068.0
764,North Kenwood,1997-04,150155.0
765,Vittum Park,1997-04,0.0
766,Wildwood,1997-04,204889.0
767,Old Norwood Park,1997-04,203361.0
768,Oakland,1997-04,172244.0
769,Ida B. Wells - Darrow Homes,1997-04,0.0
770,Pulaski Park,1997-04,214075.0
771,Avalon Park,1997-04,93998.0
772,Lake Meadows,1997-04,243267.0
773,Ravenswood Manor,1997-04,261975.0
774,West De Paul,1997-04,399662.0
775,Chinatown,1997-04,161949.0
776,Andersonville,1997-04,168255.0
777,Stony Island Park,1997-04,102837.0
778,West Morgan Park,1997-04,120822.0
779,Belmont Terrace,1997-04,141004.0
780,Magnolia Glen,1997-04,147698.0
781,Altgeld Gardens,1997-04,0.0
782,Graceland West,1997-04,295078.0
783,Marynook,1997-04,92333.0
784,The Bush,1997-04,0.0
785,Dearborn Park,1997-04,185012.0
786,Fifth City,1997-04,0.0
787,Lakewood - Balmoral,1997-04,408784.0
788,The Gap,1997-04,0.0
789,South East Ravenswood,1997-04,331037.0
790,Kennedy Park,1997-04,137159.0
791,The Robert Taylor Homes,1997-04,0.0
792,Jackson Park Highlands,1997-04,0.0
793,O'Hare International Airport,1997-04,0.0
794,Princeton Park,1997-04,0.0
795,Printers Row,1997-04,142622.0
796,River West,1997-04,0.0
797,Illinois Medical District,1997-04,0.0
798,Gladstone Park,1997-04,172122.0
799,Cottage Grove Heights,1997-04,0.0
800,East Pilsen,1997-04,174142.0
801,Fuller Park,1997-04,0.0
802,Ravenswood Gardens,1997-04,196614.0
803,Sauganash Woods,1997-04,276077.0
804,River's Edge,1997-04,0.0
805,LeClaire Courts,1997-04,0.0
806,Pill Hill,1997-04,84373.0
807,South Old Irving Park,1997-04,158963.0
808,Tally's Corner,1997-04,208595.0
809,South Commons,1997-04,0.0
810,Chrysler Village,1997-04,0.0
811,Parkview,1997-04,105549.0
812,Pullman,1997-04,0.0
813,Peterson Park,1997-04,207522.0
814,Beverly Woods,1997-04,124492.0
815,Greektown,1997-04,0.0
816,Forest Glen,1997-04,175694.0
817,Sleepy Hollow,1997-04,0.0
818,The Island,1997-04,0.0
819,Edgewater Glen,1997-04,0.0
820,Golden Gate,1997-04,0.0
821,Marycrest,1997-04,198816.0
822,Winneconna Parkway,1997-04,0.0
823,Stateway Gardens,1997-04,0.0
824,Lithuanian Plaza,1997-04,0.0
825,Heart of Italy,1997-04,0.0
826,Old Edgebrook,1997-04,290547.0
827,The Villa,1997-04,225510.0
828,Beverly View,1997-04,85345.0
829,Eden Green,1997-04,0.0
830,Mount Greenwood Heights,1997-04,131010.0
831,Cabrini Green,1997-04,0.0
832,Schorsch Forest View,1997-04,193178.0
833,Riverdale,1997-04,0.0
834,Groveland Park,1997-04,0.0
835,Brynford Park,1997-04,251463.0
836,Logan Square,1997-05,146558.0
837,Little Village,1997-05,0.0
838,West Rogers Park,1997-05,140757.0
839,South Austin,1997-05,0.0
840,Albany Park,1997-05,131238.0
841,Uptown,1997-05,125544.0
842,Lake View,1997-05,233671.0
843,Rogers Park,1997-05,107520.0
844,Gresham,1997-05,91018.0
845,Brighton Park,1997-05,94190.0
846,Englewood,1997-05,0.0
847,Jefferson Park,1997-05,168521.0
848,Portage Park,1997-05,172838.0
849,South Loop,1997-05,153547.0
850,Humboldt Park,1997-05,100906.0
851,Gage Park,1997-05,74299.0
852,Bridgeport,1997-05,168111.0
853,Edgewater,1997-05,107953.0
854,Lake View East,1997-05,154731.0
855,South Shore,1997-05,48442.0
856,Cragin,1997-05,137608.0
857,Back of the Yards,1997-05,0.0
858,West Lawn,1997-05,111787.0
859,Bronzeville,1997-05,90660.0
860,Belmont Central,1997-05,130379.0
861,Marquette Park,1997-05,94487.0
862,Garfield Ridge,1997-05,143116.0
863,Near North,1997-05,177721.0
864,West Pullman,1997-05,51455.0
865,South Chicago,1997-05,0.0
866,West Town,1997-05,214332.0
867,West Englewood,1997-05,0.0
868,North Austin,1997-05,62641.0
869,East Garfield Park,1997-05,0.0
870,Ravenswood,1997-05,180746.0
871,East Side,1997-05,76913.0
872,Hermosa,1997-05,78462.0
873,North Center,1997-05,250585.0
874,Roseland,1997-05,38280.0
875,Streeterville,1997-05,213700.0
876,West Elsdon,1997-05,107438.0
877,Bucktown,1997-05,250033.0
878,Hyde Park,1997-05,175523.0
879,Chicago Lawn,1997-05,70145.0
880,Chatham,1997-05,73578.0
881,Clearing,1997-05,134626.0
882,Avondale,1997-05,155643.0
883,Heart of Chicago,1997-05,131648.0
884,University Village - Little Italy,1997-05,225956.0
885,Morgan Park,1997-05,116975.0
886,Mount Greenwood,1997-05,140531.0
887,Archer Heights,1997-05,100956.0
888,O'Hare,1997-05,156916.0
889,Near West Side,1997-05,153704.0
890,Galewood,1997-05,123261.0
891,Park Manor,1997-05,70550.0
892,Montclare,1997-05,126387.0
893,Gold Coast,1997-05,241945.0
894,Irving Park,1997-05,164679.0
895,Scottsdale,1997-05,116443.0
896,West Humboldt Park,1997-05,0.0
897,Lincoln Park,1997-05,245178.0
898,West Garfield Park,1997-05,0.0
899,Ashburn,1997-05,107153.0
900,McKinley Park,1997-05,66726.0
901,Woodlawn,1997-05,91459.0
902,Beverly,1997-05,198918.0
903,Brainerd,1997-05,87181.0
904,Belmont Heights,1997-05,150968.0
905,Belmont Gardens,1997-05,104560.0
906,Wicker Park,1997-05,229621.0
907,Old Irving Park,1997-05,200529.0
908,The Loop,1997-05,180675.0
909,Calumet Heights,1997-05,94602.0
910,Grand Crossing,1997-05,0.0
911,Old Town,1997-05,189492.0
912,Norwood Park East,1997-05,166053.0
913,Washington Park,1997-05,0.0
914,Edison Park,1997-05,186361.0
915,Pilsen,1997-05,177616.0
916,Roscoe Village,1997-05,280045.0
917,Sheffield Neighbors,1997-05,453432.0
918,Wrightwood Neighbors,1997-05,349731.0
919,Wrightwood,1997-05,111557.0
920,Budlong Woods,1997-05,113346.0
921,Burnside,1997-05,53916.0
922,Fernwood,1997-05,0.0
923,Noble Square,1997-05,244101.0
924,Rosemoor,1997-05,81446.0
925,Kenwood,1997-05,197699.0
926,Longwood Manor,1997-05,0.0
927,Schorsch Village,1997-05,163127.0
928,Mayfair,1997-05,156603.0
929,North Mayfair,1997-05,146460.0
930,West Woodlawn,1997-05,0.0
931,Sauganash,1997-05,225590.0
932,East Ukrainian Village,1997-05,197591.0
933,Dunning,1997-05,155919.0
934,Old Town Triangle,1997-05,239577.0
935,Hollywood Park,1997-05,182037.0
936,Kilbourn Park,1997-05,148277.0
937,Norwood Park West,1997-05,174501.0
938,West Loop Gate,1997-05,0.0
939,East Chatham,1997-05,0.0
940,Hegewisch,1997-05,60771.0
941,New Eastside,1997-05,237611.0
942,Lake Calumet,1997-05,0.0
943,North Park,1997-05,179901.0
944,River North,1997-05,180710.0
945,Ukrainian Village,1997-05,188067.0
946,Canaryville,1997-05,121752.0
947,Tri-Taylor,1997-05,108377.0
948,Calumet River,1997-05,0.0
949,Arcadia Terrace,1997-05,178954.0
950,East Hyde Park,1997-05,135017.0
951,Fulton River District,1997-05,195205.0
952,Irving Woods,1997-05,157075.0
953,Union Ridge,1997-05,164683.0
954,Washington Heights,1997-05,0.0
955,Big Oaks,1997-05,195764.0
956,Edgebrook,1997-05,224680.0
957,South Deering,1997-05,56000.0
958,Lincoln Square,1997-05,156784.0
959,Kelvin Park,1997-05,138020.0
960,West Chatham,1997-05,0.0
961,Lathrop Homes,1997-05,313176.0
962,Douglas Park,1997-05,0.0
963,Homan Square,1997-05,0.0
964,West Chesterfield,1997-05,70084.0
965,East Beverly,1997-05,159274.0
966,West Beverly,1997-05,132399.0
967,Goose Island,1997-05,215443.0
968,Bowmanville,1997-05,0.0
969,Oriole Park,1997-05,176097.0
970,Hanson Park,1997-05,136301.0
971,Ranch Triangle,1997-05,355114.0
972,Wrigleyville,1997-05,223283.0
973,North Kenwood,1997-05,151941.0
974,Vittum Park,1997-05,0.0
975,Wildwood,1997-05,206311.0
976,Old Norwood Park,1997-05,203566.0
977,Oakland,1997-05,175289.0
978,Ida B. Wells - Darrow Homes,1997-05,0.0
979,Pulaski Park,1997-05,215022.0
980,Avalon Park,1997-05,94397.0
981,Lake Meadows,1997-05,232638.0
982,Ravenswood Manor,1997-05,262760.0
983,West De Paul,1997-05,402443.0
984,Chinatown,1997-05,162718.0
985,Andersonville,1997-05,170072.0
986,Stony Island Park,1997-05,104119.0
987,West Morgan Park,1997-05,121542.0
988,Belmont Terrace,1997-05,142132.0
989,Magnolia Glen,1997-05,149362.0
990,Altgeld Gardens,1997-05,0.0
991,Graceland West,1997-05,297202.0
992,Marynook,1997-05,93905.0
993,The Bush,1997-05,0.0
994,Dearborn Park,1997-05,185777.0
995,Fifth City,1997-05,0.0
996,Lakewood - Balmoral,1997-05,417106.0
997,The Gap,1997-05,0.0
998,South East Ravenswood,1997-05,337547.0
999,Kennedy Park,1997-05,137390.0
1000,The Robert Taylor Homes,1997-05,0.0
1001,Jackson Park Highlands,1997-05,0.0
1002,O'Hare International Airport,1997-05,0.0
1003,Princeton Park,1997-05,0.0
1004,Printers Row,1997-05,142026.0
1005,River West,1997-05,0.0
1006,Illinois Medical District,1997-05,0.0
1007,Gladstone Park,1997-05,172343.0
1008,Cottage Grove Heights,1997-05,0.0
1009,East Pilsen,1997-05,173053.0
1010,Fuller Park,1997-05,0.0
1011,Ravenswood Gardens,1997-05,197800.0
1012,Sauganash Woods,1997-05,277176.0
1013,River's Edge,1997-05,0.0
1014,LeClaire Courts,1997-05,0.0
1015,Pill Hill,1997-05,85843.0
1016,South Old Irving Park,1997-05,159962.0
1017,Tally's Corner,1997-05,208971.0
1018,South Commons,1997-05,0.0
1019,Chrysler Village,1997-05,0.0
1020,Parkview,1997-05,105240.0
1021,Pullman,1997-05,0.0
1022,Peterson Park,1997-05,208034.0
1023,Beverly Woods,1997-05,125012.0
1024,Greektown,1997-05,0.0
1025,Forest Glen,1997-05,178014.0
1026,Sleepy Hollow,1997-05,0.0
1027,The Island,1997-05,0.0
1028,Edgewater Glen,1997-05,0.0
1029,Golden Gate,1997-05,0.0
1030,Marycrest,1997-05,198189.0
1031,Winneconna Parkway,1997-05,0.0
1032,Stateway Gardens,1997-05,0.0
1033,Lithuanian Plaza,1997-05,0.0
1034,Heart of Italy,1997-05,0.0
1035,Old Edgebrook,1997-05,296694.0
1036,The Villa,1997-05,224462.0
1037,Beverly View,1997-05,86516.0
1038,Eden Green,1997-05,0.0
1039,Mount Greenwood Heights,1997-05,131637.0
1040,Cabrini Green,1997-05,0.0
1041,Schorsch Forest View,1997-05,195086.0
1042,Riverdale,1997-05,0.0
1043,Groveland Park,1997-05,0.0
1044,Brynford Park,1997-05,255143.0
1045,Logan Square,1997-06,147291.0
1046,Little Village,1997-06,0.0
1047,West Rogers Park,1997-06,141469.0
1048,South Austin,1997-06,0.0
1049,Albany Park,1997-06,131907.0
1050,Uptown,1997-06,126199.0
1051,Lake View,1997-06,234884.0
1052,Rogers Park,1997-06,108492.0
1053,Gresham,1997-06,91581.0
1054,Brighton Park,1997-06,94028.0
1055,Englewood,1997-06,0.0
1056,Jefferson Park,1997-06,169067.0
1057,Portage Park,1997-06,173505.0
1058,South Loop,1997-06,153251.0
1059,Humboldt Park,1997-06,99733.0
1060,Gage Park,1997-06,74236.0
1061,Bridgeport,1997-06,168255.0
1062,Edgewater,1997-06,108362.0
1063,Lake View East,1997-06,155418.0
1064,South Shore,1997-06,48426.0
1065,Cragin,1997-06,138300.0
1066,Back of the Yards,1997-06,0.0
1067,West Lawn,1997-06,112003.0
1068,Bronzeville,1997-06,88072.0
1069,Belmont Central,1997-06,130604.0
1070,Marquette Park,1997-06,94618.0
1071,Garfield Ridge,1997-06,143201.0
1072,Near North,1997-06,177946.0
1073,West Pullman,1997-06,51974.0
1074,South Chicago,1997-06,0.0
1075,West Town,1997-06,215624.0
1076,West Englewood,1997-06,0.0
1077,North Austin,1997-06,62965.0
1078,East Garfield Park,1997-06,0.0
1079,Ravenswood,1997-06,182957.0
1080,East Side,1997-06,76644.0
1081,Hermosa,1997-06,78790.0
1082,North Center,1997-06,253333.0
1083,Roseland,1997-06,38390.0
1084,Streeterville,1997-06,213723.0
1085,West Elsdon,1997-06,107503.0
1086,Bucktown,1997-06,251512.0
1087,Hyde Park,1997-06,176359.0
1088,Chicago Lawn,1997-06,70348.0
1089,Chatham,1997-06,73635.0
1090,Clearing,1997-06,135191.0
1091,Avondale,1997-06,156681.0
1092,Heart of Chicago,1997-06,132995.0
1093,University Village - Little Italy,1997-06,227685.0
1094,Morgan Park,1997-06,117130.0
1095,Mount Greenwood,1997-06,140134.0
1096,Archer Heights,1997-06,100816.0
1097,O'Hare,1997-06,157469.0
1098,Near West Side,1997-06,155701.0
1099,Galewood,1997-06,123419.0
1100,Park Manor,1997-06,70233.0
1101,Montclare,1997-06,126908.0
1102,Gold Coast,1997-06,243119.0
1103,Irving Park,1997-06,164935.0
1104,Scottsdale,1997-06,116189.0
1105,West Humboldt Park,1997-06,0.0
1106,Lincoln Park,1997-06,246323.0
1107,West Garfield Park,1997-06,0.0
1108,Ashburn,1997-06,107401.0
1109,McKinley Park,1997-06,66112.0
1110,Woodlawn,1997-06,90493.0
1111,Beverly,1997-06,198851.0
1112,Brainerd,1997-06,87199.0
1113,Belmont Heights,1997-06,152278.0
1114,Belmont Gardens,1997-06,104871.0
1115,Wicker Park,1997-06,232298.0
1116,Old Irving Park,1997-06,201586.0
1117,The Loop,1997-06,182087.0
1118,Calumet Heights,1997-06,95732.0
1119,Grand Crossing,1997-06,0.0
1120,Old Town,1997-06,190133.0
1121,Norwood Park East,1997-06,166834.0
1122,Washington Park,1997-06,0.0
1123,Edison Park,1997-06,187784.0
1124,Pilsen,1997-06,172776.0
1125,Roscoe Village,1997-06,283613.0
1126,Sheffield Neighbors,1997-06,456882.0
1127,Wrightwood Neighbors,1997-06,351513.0
1128,Wrightwood,1997-06,112052.0
1129,Budlong Woods,1997-06,113450.0
1130,Burnside,1997-06,54666.0
1131,Fernwood,1997-06,0.0
1132,Noble Square,1997-06,245239.0
1133,Rosemoor,1997-06,81535.0
1134,Kenwood,1997-06,197462.0
1135,Longwood Manor,1997-06,0.0
1136,Schorsch Village,1997-06,164780.0
1137,Mayfair,1997-06,156956.0
1138,North Mayfair,1997-06,147481.0
1139,West Woodlawn,1997-06,0.0
1140,Sauganash,1997-06,225879.0
1141,East Ukrainian Village,1997-06,198950.0
1142,Dunning,1997-06,157096.0
1143,Old Town Triangle,1997-06,240304.0
1144,Hollywood Park,1997-06,183401.0
1145,Kilbourn Park,1997-06,149243.0
1146,Norwood Park West,1997-06,175170.0
1147,West Loop Gate,1997-06,0.0
1148,East Chatham,1997-06,0.0
1149,Hegewisch,1997-06,60969.0
1150,New Eastside,1997-06,237035.0
1151,Lake Calumet,1997-06,0.0
1152,North Park,1997-06,182155.0
1153,River North,1997-06,181256.0
1154,Ukrainian Village,1997-06,189422.0
1155,Canaryville,1997-06,117053.0
1156,Tri-Taylor,1997-06,106154.0
1157,Calumet River,1997-06,0.0
1158,Arcadia Terrace,1997-06,178902.0
1159,East Hyde Park,1997-06,134202.0
1160,Fulton River District,1997-06,196876.0
1161,Irving Woods,1997-06,157696.0
1162,Union Ridge,1997-06,164453.0
1163,Washington Heights,1997-06,0.0
1164,Big Oaks,1997-06,196359.0
1165,Edgebrook,1997-06,225087.0
1166,South Deering,1997-06,55969.0
1167,Lincoln Square,1997-06,158216.0
1168,Kelvin Park,1997-06,139006.0
1169,West Chatham,1997-06,0.0
1170,Lathrop Homes,1997-06,315142.0
1171,Douglas Park,1997-06,0.0
1172,Homan Square,1997-06,0.0
1173,West Chesterfield,1997-06,70715.0
1174,East Beverly,1997-06,159425.0
1175,West Beverly,1997-06,132858.0
1176,Goose Island,1997-06,215407.0
1177,Bowmanville,1997-06,0.0
1178,Oriole Park,1997-06,176485.0
1179,Hanson Park,1997-06,135864.0
1180,Ranch Triangle,1997-06,356245.0
1181,Wrigleyville,1997-06,225658.0
1182,North Kenwood,1997-06,152646.0
1183,Vittum Park,1997-06,0.0
1184,Wildwood,1997-06,206804.0
1185,Old Norwood Park,1997-06,203451.0
1186,Oakland,1997-06,177232.0
1187,Ida B. Wells - Darrow Homes,1997-06,0.0
1188,Pulaski Park,1997-06,216462.0
1189,Avalon Park,1997-06,95367.0
1190,Lake Meadows,1997-06,222385.0
1191,Ravenswood Manor,1997-06,264606.0
1192,West De Paul,1997-06,404518.0
1193,Chinatown,1997-06,161501.0
1194,Andersonville,1997-06,171624.0
1195,Stony Island Park,1997-06,105335.0
1196,West Morgan Park,1997-06,121546.0
1197,Belmont Terrace,1997-06,142937.0
1198,Magnolia Glen,1997-06,150761.0
1199,Altgeld Gardens,1997-06,0.0
1200,Graceland West,1997-06,297242.0
1201,Marynook,1997-06,94931.0
1202,The Bush,1997-06,0.0
1203,Dearborn Park,1997-06,186042.0
1204,Fifth City,1997-06,0.0
1205,Lakewood - Balmoral,1997-06,419914.0
1206,The Gap,1997-06,0.0
1207,South East Ravenswood,1997-06,341967.0
1208,Kennedy Park,1997-06,137453.0
1209,The Robert Taylor Homes,1997-06,0.0
1210,Jackson Park Highlands,1997-06,0.0
1211,O'Hare International Airport,1997-06,0.0
1212,Princeton Park,1997-06,0.0
1213,Printers Row,1997-06,141307.0
1214,River West,1997-06,0.0
1215,Illinois Medical District,1997-06,0.0
1216,Gladstone Park,1997-06,172800.0
1217,Cottage Grove Heights,1997-06,0.0
1218,East Pilsen,1997-06,167498.0
1219,Fuller Park,1997-06,0.0
1220,Ravenswood Gardens,1997-06,199113.0
1221,Sauganash Woods,1997-06,279090.0
1222,River's Edge,1997-06,0.0
1223,LeClaire Courts,1997-06,0.0
1224,Pill Hill,1997-06,86736.0
1225,South Old Irving Park,1997-06,160582.0
1226,Tally's Corner,1997-06,209393.0
1227,South Commons,1997-06,0.0
1228,Chrysler Village,1997-06,0.0
1229,Parkview,1997-06,105881.0
1230,Pullman,1997-06,0.0
1231,Peterson Park,1997-06,208310.0
1232,Beverly Woods,1997-06,126791.0
1233,Greektown,1997-06,0.0
1234,Forest Glen,1997-06,179254.0
1235,Sleepy Hollow,1997-06,0.0
1236,The Island,1997-06,0.0
1237,Edgewater Glen,1997-06,0.0
1238,Golden Gate,1997-06,0.0
1239,Marycrest,1997-06,196739.0
1240,Winneconna Parkway,1997-06,0.0
1241,Stateway Gardens,1997-06,0.0
1242,Lithuanian Plaza,1997-06,0.0
1243,Heart of Italy,1997-06,0.0
1244,Old Edgebrook,1997-06,304153.0
1245,The Villa,1997-06,224400.0
1246,Beverly View,1997-06,86933.0
1247,Eden Green,1997-06,0.0
1248,Mount Greenwood Heights,1997-06,132620.0
1249,Cabrini Green,1997-06,0.0
1250,Schorsch Forest View,1997-06,195660.0
1251,Riverdale,1997-06,0.0
1252,Groveland Park,1997-06,0.0
1253,Brynford Park,1997-06,258779.0
1254,Logan Square,1997-07,148091.0
1255,Little Village,1997-07,0.0
1256,West Rogers Park,1997-07,142278.0
1257,South Austin,1997-07,0.0
1258,Albany Park,1997-07,133526.0
1259,Uptown,1997-07,126976.0
1260,Lake View,1997-07,237178.0
1261,Rogers Park,1997-07,109524.0
1262,Gresham,1997-07,92352.0
1263,Brighton Park,1997-07,94424.0
1264,Englewood,1997-07,0.0
1265,Jefferson Park,1997-07,169914.0
1266,Portage Park,1997-07,174205.0
1267,South Loop,1997-07,153406.0
1268,Humboldt Park,1997-07,99274.0
1269,Gage Park,1997-07,74111.0
1270,Bridgeport,1997-07,167908.0
1271,Edgewater,1997-07,109064.0
1272,Lake View East,1997-07,156762.0
1273,South Shore,1997-07,48843.0
1274,Cragin,1997-07,139241.0
1275,Back of the Yards,1997-07,0.0
1276,West Lawn,1997-07,112184.0
1277,Bronzeville,1997-07,86674.0
1278,Belmont Central,1997-07,131175.0
1279,Marquette Park,1997-07,94776.0
1280,Garfield Ridge,1997-07,143700.0
1281,Near North,1997-07,179280.0
1282,West Pullman,1997-07,52408.0
1283,South Chicago,1997-07,0.0
1284,West Town,1997-07,216651.0
1285,West Englewood,1997-07,0.0
1286,North Austin,1997-07,63194.0
1287,East Garfield Park,1997-07,0.0
1288,Ravenswood,1997-07,185656.0
1289,East Side,1997-07,76679.0
1290,Hermosa,1997-07,79201.0
1291,North Center,1997-07,255633.0
1292,Roseland,1997-07,38761.0
1293,Streeterville,1997-07,214190.0
1294,West Elsdon,1997-07,107384.0
1295,Bucktown,1997-07,254739.0
1296,Hyde Park,1997-07,176981.0
1297,Chicago Lawn,1997-07,70335.0
1298,Chatham,1997-07,73626.0
1299,Clearing,1997-07,136137.0
1300,Avondale,1997-07,158086.0
1301,Heart of Chicago,1997-07,134010.0
1302,University Village - Little Italy,1997-07,227069.0
1303,Morgan Park,1997-07,118010.0
1304,Mount Greenwood,1997-07,140020.0
1305,Archer Heights,1997-07,100870.0
1306,O'Hare,1997-07,157946.0
1307,Near West Side,1997-07,157583.0
1308,Galewood,1997-07,124005.0
1309,Park Manor,1997-07,70058.0
1310,Montclare,1997-07,127666.0
